default,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2
1,140000,1,2,2,26,0,0,131367,146193,17000,0
0,70000,2,2,2,28,0,0,41264,41799,2112,1200
0,90000,1,3,1,48,1,2,77604,73317,1700,4000
0,100000,2,2,1,43,-1,-1,2491,1709,1709,574
0,190000,1,2,1,31,0,0,177554,180633,7600,6303
0,230000,2,1,1,42,-1,-1,6865,15111,15111,13165
0,320000,1,2,1,39,0,0,93768,91523,3317,3506
1,220000,2,2,1,36,-1,-1,396,1648,1648,792
0,260000,2,1,1,34,-1,-1,16426,6088,6277,4663
0,90000,2,2,2,32,-2,-2,573,0,157,0
0,30000,2,2,1,43,2,2,28703,26622,1300,2
0,260000,1,2,2,30,0,0,98560,100980,4000,11900
0,170000,2,2,2,28,0,0,28304,17616,4000,308
1,80000,2,1,1,28,0,0,8574,9434,1203,1047
0,50000,1,1,1,41,-1,-1,508,672,1000,390
0,200000,2,3,2,47,0,0,203183,202961,7521,7000
0,20000,1,2,2,23,0,0,16440,20417,7403,0
0,250000,2,1,1,49,-1,-1,66,0,0,0
0,20000,1,1,1,38,0,0,15912,17272,1623,3916
0,30000,2,2,1,38,0,0,20344,21705,2000,1500
0,90000,2,2,1,35,1,2,23132,22474,0,6000
0,230000,2,6,2,46,0,0,221590,227397,10000,9000
1,130000,2,1,1,33,0,0,19161,20544,2000,3000
0,30000,1,6,1,53,-2,-2,0,0,0,0
0,160000,1,1,2,35,-1,-1,396,396,396,396
0,500000,2,2,2,43,-1,-1,3959,0,0,285138
0,180000,2,2,2,28,0,0,42238,38741,2500,2000
0,80000,2,2,1,30,0,0,21507,13207,1700,1400
0,120000,1,1,2,26,-1,-1,884,0,0,0
0,130000,1,2,1,31,-1,-1,1261,1261,1261,1261
1,120000,2,2,2,35,-1,-1,240,240,240,240
0,360000,1,1,2,28,-1,-1,20223,52962,53228,3997
1,50000,1,2,2,23,2,2,29509,30741,2000,1500
0,20000,2,2,2,23,0,0,18355,20259,2900,10
0,100000,1,3,1,56,0,0,94265,53376,2385,88678
0,70000,1,3,1,32,0,0,68739,67629,3060,3300
0,50000,1,2,1,47,0,0,13917,16695,3000,5000
0,10000,2,2,2,22,1,2,10250,8558,0,2126
0,290000,2,1,1,34,0,0,93844,97708,6000,7000
0,30000,2,1,1,31,0,0,16496,17522,1597,1606
0,410000,2,2,2,27,1,-1,-58,32991,33049,16000
1,360000,1,1,2,28,-1,-1,1210,820,390,75720
1,140000,2,2,1,42,0,0,111496,112133,6022,3021
0,210000,2,1,2,32,0,0,67374,69489,3200,3200
0,220000,2,2,2,27,-1,-1,1692,13250,13250,433
0,20000,1,2,2,27,1,2,18649,18066,0,1594
1,620000,2,2,1,45,2,2,160837,156839,0,6200
0,360000,1,1,2,26,1,-2,-8,-8,0,0
0,20000,2,2,2,21,-1,-1,18763,14410,14410,0
0,50000,1,2,2,23,0,0,34549,18552,2836,1200
0,50000,1,2,3,30,0,0,97538,49187,2454,1588
1,10000,1,2,2,46,0,0,4073,6394,2400,0
1,100000,2,3,1,50,2,0,53849,55030,2050,7500
0,50000,1,1,2,26,-2,-2,2411,3059,3068,2440
0,60000,1,2,2,25,-1,-1,480,1675,1675,2500
0,440000,2,1,2,35,0,0,330759,337794,13100,11000
0,120000,1,2,1,44,0,0,92007,87939,5417,2847
0,50000,2,1,2,52,0,0,3257,4166,1000,0
0,110000,2,2,1,40,1,2,92638,90905,600,7300
0,200000,2,1,2,38,-1,-1,399,0,0,0
0,150000,2,1,2,28,1,-2,0,0,0,0
1,30000,2,2,1,36,2,3,28778,28039,0,1000
0,100000,2,1,2,24,0,0,30092,30486,1553,5000
0,360000,2,1,1,34,-1,0,12339,10138,10000,13912
0,390000,2,1,2,31,0,0,50620,43220,5000,3000
1,220000,2,1,1,41,1,-2,-65,-65,0,0
0,160000,2,2,2,25,-2,-2,0,0,0,0
0,230000,2,1,2,28,-1,-1,2403,7357,7357,2566
0,120000,1,1,2,27,0,0,52437,50473,5024,5000
1,100000,1,3,1,52,0,0,4657,6068,1500,1000
1,190000,2,1,2,41,-1,-1,28204,0,0,16500
1,50000,1,1,1,56,0,0,50715,51073,2500,1500
0,240000,2,1,1,42,1,-1,0,6370,6370,0
0,40000,2,2,2,24,-2,-2,35285,36714,2000,1600
0,630000,2,2,1,47,0,0,37850,68187,38187,1207
0,160000,2,1,1,33,-2,-2,5233,5393,5401,1829
0,110000,2,2,2,32,0,0,65299,74565,11000,5800
0,20000,1,2,2,29,0,0,17208,18419,2055,0
0,210000,2,3,1,53,0,0,57192,58472,2800,2753
0,270000,1,1,2,34,-1,-1,5780,12006,12006,5736
0,360000,2,2,2,52,-2,-2,640,2113,2231,0
0,60000,2,2,1,42,-1,-1,631,2790,2790,1758
0,360000,1,2,2,38,-1,0,108351,111201,8005,8004
0,390000,2,1,2,45,2,2,834,155,1,1693
0,250000,2,3,2,35,-2,-2,7244,8472,8514,1751
1,90000,2,1,2,24,0,0,13141,14526,1600,1500
0,360000,1,1,2,28,-1,-1,7071,401,1510,3575
0,50000,1,3,2,26,0,0,35429,30626,1537,1947
0,270000,2,1,1,40,0,0,18751,5706,1000,0
0,200000,2,1,2,29,1,-1,55788,8360,8394,4927
0,50000,2,2,2,23,0,0,49809,50364,2040,2766
0,350000,1,1,2,33,-1,-1,10900,10478,10530,0
1,160000,2,2,2,60,-2,-1,3128,5156,5156,1089
0,80000,2,3,1,49,-1,-1,3367,4641,4641,2290
1,290000,1,1,1,53,2,0,279610,282024,13000,10200
0,270000,2,1,2,28,-1,-1,475,475,475,5691
0,80000,1,1,2,31,-1,-1,5994,32223,13647,8314
0,50000,1,2,2,36,0,0,5197,6015,1300,1100
0,30000,1,2,1,35,-2,-1,7797,2687,2687,8765
1,30000,1,2,2,28,1,-1,0,780,780,0
0,90000,1,2,2,33,-1,0,35785,29155,15155,5485
0,160000,1,1,2,26,-1,-1,1433,3746,3757,30348
0,80000,2,3,2,53,0,0,77766,77954,4000,2374
0,50000,1,2,2,42,0,0,50300,50898,2200,1600
0,20000,2,1,2,25,0,0,14603,15661,1600,1300
1,220000,1,1,1,43,1,-2,0,0,0,0
1,210000,1,3,2,25,-1,-1,8817,23634,23776,0
0,130000,2,2,2,29,0,0,131575,130931,6700,6000
0,260000,2,2,1,31,-1,-1,5841,23194,23194,50000
0,230000,2,1,1,30,0,0,30341,25981,5000,5000
0,160000,1,1,2,34,0,0,83255,83912,4000,3924
0,50000,1,1,1,35,0,0,34976,6018,1127,1074
0,80000,1,2,1,32,0,0,48747,45955,2145,1844
0,110000,1,3,2,46,0,0,56700,57875,2681,2724
0,200000,1,1,1,43,0,0,144678,140804,5090,5014
0,360000,1,2,2,29,0,0,268112,263368,9429,8738
0,210000,2,3,2,31,1,-2,0,0,0,0
0,80000,2,2,2,24,2,0,79243,75254,3249,3000
1,300000,2,2,1,36,-1,-1,-475,5191,10000,0
0,310000,2,2,1,43,0,0,23396,24182,1426,1379
1,30000,1,3,1,59,-1,-1,390,390,390,390
0,170000,1,1,1,53,0,0,17862,17927,1323,1196
0,140000,2,2,2,28,2,2,26450,28823,3007,0
0,180000,2,2,2,31,1,-2,0,0,0,0
0,50000,1,1,2,34,1,2,22746,22099,0,2700
0,50000,2,2,1,36,0,0,9214,10359,1351,1500
0,110000,2,1,2,24,0,0,40882,35428,2000,5000
0,450000,2,3,1,36,-2,-2,3996,9120,9120,8528
0,200000,2,2,1,34,-1,-1,390,390,390,390
0,220000,1,1,2,43,0,0,44177,25736,1006,32906
1,360000,2,1,2,29,0,0,3280,0,0,0
0,50000,1,2,1,37,0,0,48226,48727,2000,1684
0,40000,1,2,2,23,2,2,36650,29541,0,1435
0,190000,2,2,1,37,1,2,115049,117856,6000,5000
0,150000,1,1,2,33,0,0,21724,23168,2100,1200
0,200000,2,1,1,37,1,-2,0,0,0,0
0,270000,2,2,1,56,0,0,137807,123769,5000,5000
0,60000,1,1,2,25,0,0,58839,53235,2018,1900
0,200000,2,2,1,39,0,0,80833,79100,3315,3088
0,150000,2,2,1,39,0,0,36146,36184,3000,3000
0,180000,2,2,2,28,-1,-1,340,-120,0,1000
0,90000,2,1,2,27,0,0,7624,0,0,0
0,360000,2,2,1,37,1,-2,0,0,0,0
0,90000,2,1,2,24,-1,-1,491,0,0,0
0,20000,2,2,2,24,0,0,13168,13888,1237,1249
0,70000,1,1,1,46,0,0,60040,55274,2600,1800
0,230000,1,1,1,39,-1,-1,660,660,660,660
0,30000,1,3,1,48,0,0,29434,28960,1465,2000
0,200000,2,3,3,45,-1,-1,4430,7182,7193,3855
0,100000,1,3,2,49,-1,-1,1440,0,0,0
0,50000,2,2,2,23,0,0,26795,28056,2000,2000
0,20000,2,3,1,25,0,0,16591,16442,1155,1000
0,210000,2,2,1,47,-2,-2,0,0,0,0
0,110000,1,3,1,56,0,0,46486,35758,4086,1428
0,20000,2,3,1,44,-1,-1,550,228,228,0
0,50000,2,3,1,49,0,0,5630,6629,1107,1000
0,50000,1,2,1,41,0,0,21986,21520,1362,1294
0,400000,2,1,2,40,-1,-1,60125,1981,1981,4521
0,170000,1,2,2,31,0,0,56364,58132,3000,3000
0,280000,1,2,1,42,0,0,148363,148432,6900,6867
0,130000,2,3,1,28,0,0,100143,50456,2500,1000
0,210000,2,2,2,32,0,0,46255,50486,5000,5000
0,370000,1,2,2,28,0,0,276436,239025,20000,13000
0,30000,2,2,1,31,0,0,29493,19433,3200,0
0,150000,1,3,2,39,1,-1,214450,147280,5180,5000
1,60000,1,3,1,31,2,0,35369,35320,1027,0
0,80000,2,2,2,24,0,0,77615,77303,3100,2586
1,280000,2,2,1,44,2,2,186149,181779,0,15000
0,20000,2,2,2,46,8,7,21075,20795,0,0
0,270000,1,1,2,32,-2,-2,0,0,0,1100
0,240000,2,2,2,26,0,0,14348,7500,1000,7816
0,20000,2,1,2,22,0,0,20137,20179,1300,1301
1,450000,2,1,1,42,1,-2,-200,-200,0,200
0,10000,1,2,2,33,0,0,8177,9131,2500,1145
1,280000,1,2,1,39,-2,-2,2082,3557,3597,5672
0,290000,2,3,2,27,0,0,13820,15614,2000,1300
1,190000,2,1,2,28,0,0,46923,48666,2500,2000
0,80000,2,1,2,23,0,0,53261,38091,4500,2011
0,280000,2,2,2,28,-1,2,427,298,0,1179
0,160000,2,1,1,33,-2,-2,14150,8106,8106,12431
1,90000,1,2,1,40,0,0,42856,44925,3114,0
0,140000,2,1,2,37,-1,-1,1034,40000,40000,0
0,50000,1,1,2,22,0,0,5137,5960,1300,1000
0,40000,2,2,1,32,0,0,24114,25417,2000,4110
0,130000,2,3,1,43,0,0,130067,129385,5540,4403
0,70000,2,3,1,27,0,0,61611,62711,3011,3095
0,30000,2,2,1,35,0,0,25078,25538,1500,1387
0,100000,2,3,1,35,1,2,97002,102698,8200,0
1,20000,2,1,1,30,2,2,5766,7511,2000,500
0,30000,2,2,2,34,2,-1,99568,32326,33000,33000
1,20000,1,2,1,34,0,0,12857,14183,1541,1248
1,100000,2,1,2,28,2,0,96193,82342,3600,3800
1,30000,1,2,2,25,2,2,2400,2400,0,0
0,320000,2,1,1,41,0,0,97797,99672,4520,5050
1,90000,1,3,2,42,2,2,64762,63164,0,2900
1,190000,1,2,2,40,2,2,145613,156765,15000,6600
0,200000,1,1,2,28,0,0,71989,122129,52129,30000
0,300000,2,2,2,31,-1,-1,3345,1083,1087,4355
0,30000,2,1,2,56,-1,0,29033,17013,1283,7024
0,110000,2,2,3,45,0,0,26650,20787,1532,2000
0,230000,2,1,2,29,-2,-2,0,0,0,1024
0,230000,2,1,1,35,0,0,4259,5432,1250,1000
0,310000,2,2,2,28,0,0,106468,108955,8000,6000
0,320000,1,1,1,40,0,0,247276,241167,10000,10000
0,360000,1,1,1,47,-1,-1,1548,-32,0,177671
1,20000,2,3,1,41,-1,-1,780,0,0,732
0,170000,2,2,2,27,0,0,162671,166202,7500,6000
0,140000,1,1,1,40,0,0,123049,125616,4310,5913
0,80000,1,2,2,32,0,0,51372,51872,1853,1700
0,150000,1,2,2,35,0,0,60015,72227,20000,30000
0,170000,1,2,2,27,-1,2,1170,780,0,0
1,200000,2,2,1,29,2,0,159398,156955,6163,4530
0,70000,1,1,2,30,0,0,55664,59529,5800,0
0,320000,1,2,1,37,-2,-2,43528,498,500,431
0,150000,2,1,2,29,-2,-2,0,0,0,0
0,50000,2,1,1,34,0,0,27966,28539,1267,1553
0,90000,2,2,2,34,-1,2,8792,7500,0,0
0,280000,1,1,1,41,-2,-2,28026,41302,41346,52110
0,300000,2,1,2,31,0,0,43610,43280,1655,1797
0,400000,2,2,2,40,-2,-2,0,8235,8235,0
0,200000,2,1,1,27,-1,-1,5780,105,105,105
1,10000,2,3,2,22,0,0,8109,9778,2000,1036
1,50000,2,2,3,30,1,3,52515,51424,0,0
0,30000,2,2,3,22,1,2,22582,26518,4600,0
1,50000,1,1,2,26,-1,0,15448,16392,1500,2000
0,50000,1,2,1,38,1,2,58102,59011,2500,2500
0,30000,2,3,1,46,1,2,12289,11806,0,1970
0,20000,1,2,2,24,0,0,10476,7279,1000,688
0,20000,1,2,2,49,0,0,16326,17497,1441,1400
0,50000,1,1,3,49,0,0,17681,18249,1611,2000
0,30000,2,2,1,42,0,0,47912,25023,1755,1500
0,360000,2,1,1,30,1,2,18886,14249,0,3828
0,170000,1,2,1,42,1,-1,0,1690,1690,0
0,400000,2,1,2,31,-2,-2,203,767,770,667
0,50000,2,2,1,49,0,0,34962,32275,1613,2000
0,160000,2,2,2,27,0,0,80964,80337,4000,4000
1,70000,2,2,1,33,0,0,69418,68943,2382,2025
0,150000,2,1,1,35,1,-2,0,0,0,0
0,80000,2,2,2,48,0,0,45174,41885,3000,3413
0,30000,2,2,2,22,0,0,23892,28459,5300,0
1,10000,1,2,2,22,0,0,7960,9649,2000,1000
0,180000,2,1,2,27,1,-1,0,3338,3338,3333
0,320000,1,1,1,47,-1,-1,9192,13920,13942,4022
0,80000,2,2,2,34,0,0,25935,27210,2000,2338
1,10000,1,2,1,45,0,0,7139,8416,1400,1700
0,360000,2,2,2,39,-1,-1,12865,4462,4484,19623
0,450000,1,2,2,33,-2,-2,-14,2568,2582,0
0,330000,2,2,2,29,0,0,49549,133957,90000,3000
1,60000,1,1,2,29,-1,2,546,255,0,500
0,50000,2,3,2,26,0,0,9935,11029,1234,2000
0,200000,1,2,1,38,0,0,152856,156104,6000,5000
0,120000,1,1,2,34,1,2,1278,639,0,621
0,160000,2,1,1,37,-1,-1,316,316,316,0
0,110000,1,2,1,57,0,0,46132,41050,2306,2111
0,70000,2,3,1,50,-2,-2,27345,-1041,1041,18862
0,150000,2,3,2,28,0,0,101593,101886,4000,4032
0,610000,2,1,2,31,0,0,142764,126606,6540,2100
0,110000,2,1,2,25,0,0,92849,94766,4346,4075
1,80000,2,2,2,25,2,0,17330,19258,3000,4790
0,170000,2,2,1,33,0,0,109863,79574,4380,3000
0,110000,2,1,2,30,-1,-1,1064,2001,2007,3796
0,140000,2,1,1,51,0,0,56764,57950,2115,2004
0,70000,1,1,2,51,0,0,43048,43257,3000,4000
0,260000,2,2,1,46,-2,-2,29484,28592,10000,3000
0,170000,1,3,2,38,0,0,21310,22957,2000,2000
0,50000,2,2,1,34,0,0,10821,11877,1221,2000
1,300000,2,3,1,34,0,0,280823,275303,11000,12000
1,150000,2,1,2,31,2,-1,390,390,390,390
1,50000,2,2,2,25,8,7,37647,37102,0,0
0,50000,2,2,1,26,1,-2,0,0,0,1756
0,90000,2,1,2,25,2,0,84710,87334,4000,3258
1,50000,1,2,2,26,0,0,48036,46787,2100,1227
0,500000,2,2,2,43,-1,0,43346,43976,4006,2383
0,470000,2,2,1,36,-1,0,873,1593,1005,1000
0,230000,1,2,2,58,0,0,110163,112499,5600,5700
0,140000,2,2,2,26,0,0,4113,6030,2000,16025
1,230000,2,2,1,30,2,0,9636,10152,1222,1837
0,420000,2,2,2,31,0,0,25103,21330,1509,1067
0,30000,2,2,2,24,0,0,31319,31181,1564,1800
1,50000,2,2,2,52,1,2,43343,43360,1300,1400
0,140000,2,2,2,24,-1,-1,197,0,0,0
0,260000,2,2,1,35,-1,-1,7967,67650,67650,6000
0,90000,2,3,2,29,-1,2,19450,3123,0,3509
0,240000,2,2,1,33,0,0,240878,233838,10000,11000
0,510000,2,1,2,35,-1,0,2115,2116,1117,4560
0,110000,2,2,1,35,0,0,81665,46070,2460,2000
0,210000,2,1,2,28,-1,-1,11442,3738,3738,7526
0,220000,1,2,1,40,-1,-1,158,0,0,0
0,200000,2,1,1,35,-2,-2,2257,4261,4266,1667
0,360000,2,2,2,53,-1,-1,10733,15206,15206,15032
0,260000,1,1,2,44,-1,-1,316,316,316,316
0,20000,1,2,1,33,0,0,11026,9535,1174,1149
0,120000,2,2,1,32,0,0,113869,116110,5498,5500
0,50000,2,1,2,33,-1,2,7363,5180,39,32013
0,60000,2,1,2,26,1,2,29649,21657,0,8000
0,200000,1,1,2,26,-2,-2,12716,16164,16244,1963
0,20000,1,2,2,26,-1,-1,1438,1261,1261,451
1,50000,2,1,1,32,2,0,47858,49223,2500,3000
0,50000,2,2,2,31,1,-2,0,0,0,190
0,230000,1,1,2,29,0,0,40732,44563,5000,0
0,50000,1,2,1,27,-1,-1,819,3003,2184,5
1,100000,2,1,2,28,2,2,79580,81493,3790,3200
1,210000,2,1,1,42,1,-2,0,0,0,2490
1,230000,2,2,1,32,0,0,87764,73526,2630,2614
0,500000,2,1,2,26,1,-2,31421,22150,22157,0
0,370000,2,1,2,38,-1,-1,929,328,328,0
0,230000,2,1,1,35,-1,-1,2648,191,200,1950
0,80000,1,2,2,29,0,0,11894,12287,1284,1047
0,60000,2,2,2,29,-1,0,55064,57833,5000,1033
0,30000,2,2,2,51,1,2,25382,26480,1800,0
0,70000,1,1,2,27,1,-1,-54,273,600,19
0,410000,1,1,2,32,-1,-1,5335,5369,5400,0
0,280000,2,3,1,40,1,-2,-288,-288,0,0
0,50000,2,1,1,34,0,0,46750,48317,2320,1282
0,100000,2,2,1,30,0,0,97062,74352,2800,2700
0,230000,2,1,2,29,-2,-2,0,0,0,0
0,50000,2,1,2,22,0,0,13801,9549,1372,1275
0,100000,2,1,2,48,2,2,15355,17949,3164,800
0,210000,2,2,1,35,0,0,37148,35754,2000,2000
0,400000,1,1,2,37,-1,-1,385,12695,13032,1290
1,20000,1,2,2,25,4,3,20610,20005,0,0
0,50000,2,3,1,44,-1,-1,2000,780,780,0
0,230000,2,1,2,28,-1,-1,6666,6666,6666,0
0,220000,1,2,2,29,0,0,31037,6244,3050,0
0,300000,2,1,1,36,0,0,25239,25001,1713,1000
0,80000,2,2,2,23,1,-1,998,6858,6861,11
1,20000,2,3,2,36,0,0,16754,18873,2400,1600
0,190000,2,1,2,26,0,0,31061,32129,1750,1720
0,160000,2,2,0,37,0,0,2694,38433,35888,1325
0,120000,2,1,3,44,0,0,70096,76446,8100,0
0,700000,2,1,1,39,0,0,99259,102345,5000,10000
0,140000,2,1,2,24,1,-2,0,0,0,0
0,300000,2,3,1,29,-1,0,24921,21333,2000,3000
1,120000,1,3,1,33,1,2,66055,67405,3000,2700
0,280000,2,2,1,39,0,0,213738,228963,20300,0
1,70000,1,3,1,51,2,2,54968,51384,0,2100
0,20000,2,3,2,24,-1,-1,4101,507,507,3042
0,150000,2,2,1,45,-1,-1,2605,2605,2605,4590
0,60000,1,1,2,30,0,-1,15380,4116,4147,19435
0,200000,2,3,0,51,-1,-1,780,0,0,390
1,50000,2,2,2,24,1,2,48861,48082,2000,2233
0,150000,1,2,1,50,-1,0,55336,58255,5085,4000
0,20000,2,1,2,22,0,0,20243,20400,1410,1200
1,40000,1,1,2,27,0,0,11058,11471,2000,1500
0,170000,2,2,2,33,1,-1,0,7042,7042,2986
0,50000,2,2,1,24,1,2,27087,26372,0,1400
0,10000,1,2,2,37,0,0,8755,8158,1167,1022
0,200000,2,2,1,58,-1,-1,3035,199602,199646,720
0,50000,2,2,1,48,0,-1,20944,4696,2360,49325
0,320000,1,1,2,28,-1,0,2007,3477,2000,1000
0,20000,2,3,1,24,8,7,24310,23987,0,0
1,470000,2,2,1,27,0,0,152478,62084,3001,4005
0,230000,2,3,2,30,-1,-1,550,0,0,13013
0,20000,2,1,2,23,0,0,17246,16988,2000,2000
1,30000,2,3,2,53,-1,-1,1598,2487,2487,0
0,80000,2,2,2,23,2,2,22895,23837,1600,1100
0,110000,2,2,1,55,0,0,15069,16123,1600,1300
0,420000,1,2,1,34,0,0,88948,79783,30000,10575
1,500000,1,1,1,43,1,-2,0,0,0,0
0,80000,2,2,2,22,1,2,79318,79459,2000,2201
0,350000,2,2,1,31,0,0,67648,68557,3039,2047
0,30000,2,2,1,32,-2,-2,0,0,0,0
1,110000,2,2,2,33,1,-2,0,0,0,0
0,500000,1,3,1,39,0,0,315201,332071,25000,50000
0,490000,2,1,1,38,-1,-1,4290,4738,4738,2803
0,300000,2,2,1,34,-2,-2,205064,-86,0,0
1,50000,1,2,3,42,2,0,47647,50232,3700,3700
1,150000,1,3,1,37,4,4,151117,153787,6500,0
0,80000,2,3,1,57,-1,2,726,726,0,15400
0,40000,2,2,2,23,0,0,20035,21406,2000,4000
0,30000,1,2,2,32,1,2,29095,30819,2500,0
0,50000,1,1,1,37,0,0,30400,0,500,0
0,140000,2,2,2,23,0,0,44733,44144,2100,2027
0,50000,2,3,2,49,0,0,4987,6741,2000,3000
0,30000,2,2,2,25,-2,-2,26957,26269,1333,2256
1,40000,2,1,2,29,0,0,26461,29425,3400,1500
1,100000,2,3,1,43,2,2,50485,51582,2200,2000
0,130000,1,2,2,29,0,0,131041,133698,7000,5151
0,20000,2,2,2,27,0,0,20218,19194,1482,1400
0,50000,1,1,2,26,-2,-2,0,0,0,0
0,260000,1,1,1,41,-2,-2,1086,2853,3552,38836
1,30000,2,3,2,52,2,2,2450,2450,0,0
0,10000,2,2,1,31,0,0,15915,9050,2330,2200
0,200000,1,1,2,32,0,0,43515,44557,1739,1756
0,30000,2,2,1,46,0,0,28234,28874,1484,1436
0,180000,2,2,2,35,0,0,119333,123150,6000,0
0,100000,1,1,2,35,0,0,29109,0,0,0
0,140000,2,2,1,39,0,0,105192,90337,3000,6000
0,290000,2,2,2,34,0,0,310403,315048,12012,12012
0,20000,2,2,3,52,0,0,14591,15616,1265,1277
0,80000,2,3,1,40,0,0,35660,37082,2000,2000
0,500000,2,3,1,38,-2,-2,13655,8351,8351,2340
0,180000,1,1,1,45,-1,-1,4453,3310,3310,7228
0,20000,2,3,1,40,-1,-1,2946,0,0,390
0,30000,2,2,1,25,0,0,30606,29579,1800,1512
0,150000,1,1,2,33,0,0,45335,50262,6000,6000
0,280000,2,2,2,27,-1,-1,5924,5174,5174,1078
0,50000,2,2,1,43,0,0,23587,24580,1800,1775
0,20000,2,2,1,43,2,0,15294,16340,1300,1300
0,200000,1,1,2,30,-1,-1,4935,-200,0,11663
1,210000,2,2,1,49,1,-2,0,0,0,0
0,230000,2,1,2,38,0,0,224020,227311,8750,7470
0,50000,1,3,2,57,0,0,47917,48455,1988,1989
1,50000,1,3,2,55,0,0,51737,27121,2930,1447
0,70000,2,2,2,23,0,0,49605,51804,3000,2700
0,310000,1,1,2,30,-2,-2,1544,1648,1300,1000
0,180000,2,2,1,30,-1,-1,2488,13476,13476,3173
0,90000,2,2,2,24,0,0,24401,22771,1454,1384
0,390000,1,2,2,28,0,0,149445,139794,8046,5150
0,150000,2,3,1,34,-1,-1,772,337,340,618
0,400000,1,2,2,37,1,1,13611,15066,3019,5014
0,80000,2,2,1,32,0,0,28408,25695,1259,1035
0,320000,1,1,2,27,0,0,137574,199563,6048,6371
1,240000,2,2,1,37,-1,-1,238,0,0,0
0,200000,1,1,2,31,-2,-2,100,100,100,100
1,110000,1,1,3,55,1,2,92610,94755,4500,0
1,170000,2,1,2,28,2,2,131864,133897,5600,0
1,90000,2,3,3,51,0,0,11315,12340,1212,1221
0,200000,1,1,1,36,-1,-1,3877,11496,11496,1011
0,360000,1,1,2,30,-2,-1,0,2500,2500,0
0,140000,2,1,1,36,-1,-1,4036,0,0,0
0,220000,1,2,2,25,0,0,168286,155893,10000,3900
0,100000,1,3,1,50,0,0,154970,0,0,0
0,80000,2,2,2,40,2,0,57364,58637,2200,2200
0,30000,2,2,2,27,-1,-1,27772,30461,3136,0
1,50000,1,1,2,30,2,2,4187,5152,2300,0
0,120000,2,2,2,26,0,0,22431,12399,1500,1000
0,50000,1,1,2,27,0,0,7010,9876,3000,1500
0,360000,2,1,2,27,0,-1,79837,27456,27465,50154
0,90000,2,1,2,25,2,2,86014,92898,8300,2400
0,500000,1,1,2,32,-1,0,386405,387910,25016,20018
0,140000,2,3,1,46,0,0,68075,69972,3000,3000
0,30000,1,3,1,45,0,0,17187,24045,7900,0
0,70000,1,3,1,30,0,0,19882,20611,1352,1600
0,200000,1,1,1,39,-2,-2,0,0,0,0
0,350000,1,1,1,48,0,0,54969,47978,2087,1989
1,120000,1,1,2,32,1,-2,0,0,0,0
0,240000,1,1,2,46,0,0,471814,478380,16044,15087
0,90000,2,1,2,23,0,0,22109,25011,6000,5000
0,260000,2,1,2,33,1,-2,0,0,0,0
0,50000,2,1,2,24,0,0,27245,28300,1800,4400
0,110000,1,1,1,40,0,0,8481,13066,4980,5124
0,20000,2,1,2,24,-1,-1,1371,796,796,0
0,30000,2,2,2,24,0,0,27391,28412,1767,1700
1,180000,1,1,2,27,-2,-1,11392,14688,3500,0
0,20000,1,2,1,46,0,0,5902,6767,1122,1500
0,50000,2,2,2,22,0,0,50342,50482,1896,1656
0,180000,2,1,2,36,-2,-2,10737,21197,21197,11936
0,200000,1,1,1,34,-2,-2,1242,4006,4034,945
0,260000,2,2,2,24,0,0,68411,60386,2500,4000
1,320000,1,1,1,60,-1,-1,9955,3465,3465,84440
1,160000,2,2,2,29,2,2,1989,-8,0,874
1,30000,1,2,2,32,2,0,7851,9065,1500,3000
0,50000,2,2,1,36,0,0,16906,17645,1314,1147
0,50000,1,2,2,30,0,0,21062,6495,2000,1000
0,90000,2,2,2,29,0,0,47585,52084,10000,2600
0,240000,1,1,2,34,1,2,11874,5979,0,6938
1,180000,2,2,1,32,1,2,15548,15009,0,3000
0,200000,2,2,1,32,-1,-1,5150,10190,10190,10190
0,50000,2,1,2,25,0,0,42543,34629,1900,1428
0,50000,1,2,1,44,-1,-1,1261,1261,1261,1261
0,330000,2,1,1,37,-1,-1,4785,3403,3523,0
1,80000,2,2,2,24,2,2,1200,1200,0,0
0,50000,2,2,2,23,-2,-2,3779,3944,3955,2124
0,360000,2,1,2,29,0,0,15854,8174,1000,1004
0,240000,2,2,1,37,0,0,219099,217058,8131,8123
0,50000,1,2,1,59,0,0,47069,48479,2169,2210
0,470000,1,2,2,33,0,0,190258,181207,40012,10020
0,160000,2,3,1,51,-1,2,2000,1000,0,2125
1,30000,1,1,1,27,-1,0,12897,13484,2011,2211
0,80000,2,2,1,32,0,0,81074,78262,3700,3400
0,500000,2,3,2,42,-2,-1,10889,26146,29987,104279
0,180000,1,2,2,39,-1,-1,3135,2822,2833,2015
0,110000,2,2,1,46,-1,-1,2410,2151,2151,2161
0,160000,1,1,1,41,0,-1,117126,11222,15315,15000
0,210000,2,2,2,30,0,0,21780,20974,1325,1074
1,200000,2,1,1,34,-1,0,6206,6723,1120,1024
0,350000,1,1,2,35,-1,-1,4439,33720,33891,16267
1,250000,1,1,2,41,-1,-1,1338,-24,0,8348
1,380000,1,1,2,43,1,2,8201,7882,39,0
0,30000,1,2,2,47,-1,-1,396,396,396,396
0,200000,1,2,2,31,0,0,33781,35879,3000,2000
